Made with swmfpy (https://gitlab.umich.edu/swmf_software/swmfpy)


   year   month     day    hour     min     sec    msec      bx      by      bz      vx      vy      vz density temperature
#COORD
GSM

#START
   2024      05      09      04      38      46     871   -2.17    1.28     0.3  -442.7    17.7   -3.07    7.51 204746.76
   2024      05      09      04      39      45     667   -1.95    1.17   -0.21 -443.99   18.42   -1.92    7.44 202344.93
   2024      05      09      04      40      46     027   -1.34    1.27   -0.02 -443.63   17.06   -3.24    7.51 210968.95
   2024      05      09      04      41      41     924   -0.66    1.66   -0.02 -448.11   19.07   -2.16    7.55 204543.58
   2024      05      09      04      42      43     799   -1.12    2.08    0.32  -446.0   19.35    -1.4    7.53 196362.36
   2024      05      09      04      43      41     646   -0.97    1.73    0.18 -448.41   18.85   -0.49    7.57 190896.79
   2024      05      09      04      44      40     962   -0.73    1.76     0.1  -449.1   20.33   -2.58    7.62 192059.75
   2024      05      09      04      45      37     369   -0.49    0.83   -0.01 -453.32    16.8   -2.64    7.62 177991.28
   2024      05      09      04      46      40     737   -0.71    1.99   -0.07 -449.61   12.81    0.57    7.63 177507.48
   2024      05      09      04      47      39     131   -0.73    2.44   -0.17  -451.3   15.99     3.6    7.58 169132.69
   2024      05      09      04      48      39     377   -0.93    2.41   -0.01  -451.0   16.01    4.15    7.51 182123.87
   2024      05      09      04      49      37     554   -1.06    2.67   -0.85 -453.08   16.07    1.56    7.54 171326.33
   2024      05      09      04      50      36     413   -1.23    2.77   -0.49 -454.39   15.47    2.49    7.56 176338.01
   2024      05      09      04      51      41     399    -0.9    2.46    0.21  -448.8   12.35   -1.61    7.53 173622.08
   2024      05      09      04      52      43     918   -0.97    2.81    -0.0 -445.93   14.02    0.65    7.57 185391.85
   2024      05      09      04      53      44     243   -1.02    2.86    0.23 -445.45   16.91   -1.25    7.44 186535.16
   2024      05      09      04      54      42     743   -1.09    2.41    0.22 -447.01   19.06   -1.36    7.78 180967.54
   2024      05      09      04      55      42     786   -1.01    2.82    0.54  -447.0   17.73   -1.11    7.52 181825.2
   2024      05      09      04      56      42     152   -1.11    2.74     0.1 -447.68   18.06   -0.49    7.55 174466.89
   2024      05      09      04      57      40     766   -1.09    2.96    -0.3 -449.17   19.25    0.26    7.59 161853.27
   2024      05      09      04      58      40     545   -0.61    3.08    0.54  -449.4   18.79   -3.77     7.6 174255.8
   2024      05      09      04      59      44     206   -0.87    3.14    0.32 -445.28    18.8    -4.5    7.56 190893.17
   2024      05      09      05      00      41     820   -1.27    2.99    0.77 -447.91    18.8   -5.18    7.58 155770.59
   2024      05      09      05      01      43     116   -1.39    3.02    0.34 -446.45   19.17   -2.97    7.61 175861.72
   2024      05      09      05      02      43     634   -1.44    3.05    0.36 -445.86   18.94   -2.57     7.7 188664.34
   2024      05      09      05      03      46     701   -1.46    3.06    -0.5 -442.47   18.34    2.43    7.66 195855.97
   2024      05      09      05      04      43     518   -1.59     3.0    0.16 -445.95   18.84    1.21    7.71 164896.43
   2024      05      09      05      05      44     847   -1.72    3.01     0.4 -444.43   19.21   -3.36    7.75 176861.6
   2024      05      09      05      06      42     768   -1.62    2.89    0.87 -446.65   20.09   -5.67    7.76 170318.59
   2024      05      09      05      07      44     377   -1.71    2.61    1.23 -444.78   20.77   -7.13    7.83 185277.26
   2024      05      09      05      08      42     723   -1.65    2.37    1.06 -446.59   20.84    -7.2     7.9 186900.24
   2024      05      09      05      09      44     773    -2.2    1.35    1.83 -444.27   20.28   -9.29    7.72 203375.3
   2024      05      09      05      10      42     478    -1.9    1.53    1.93 -446.91    18.3   -7.86    7.74 183573.04
   2024      05      09      05      11      46     295    -1.7    1.62    2.08 -442.63    18.0   -9.68    7.73 212609.78
   2024      05      09      05      12      45     142   -1.46     1.4     2.3 -443.73   20.07  -11.68    7.73 201957.42
   2024      05      09      05      13      42     456   -1.76    0.88    2.22 -446.63    20.9  -12.54    7.72 190034.07
   2024      05      09      05      14      41     205   -1.74    2.57    0.81 -448.42   14.76   -0.52    7.66 181203.26
   2024      05      09      05      15      43     635   -1.66    2.58    1.09 -445.55   17.13   -6.19    7.66 176288.28
   2024      05      09      05      16      41     425   -1.57    2.72    0.82 -447.94   18.69   -5.28    7.62 179346.05
   2024      05      09      05      17      44     616   -1.68    2.82    0.46  -444.4   17.32   -5.39    7.69 201290.81
   2024      05      09      05      18      42     135   -1.88     2.7    0.88 -447.12   17.29   -5.78    7.64 184299.38
   2024      05      09      05      19      47     801   -1.56    2.53    1.57 -440.78    16.8   -9.66    7.66 224134.98
   2024      05      09      05      20      44     679   -1.52    2.11    2.09 -444.11   18.31  -10.05    7.57 184438.57
   2024      05      09      05      21      41     351   -1.21    1.91    2.28 -447.71   19.03  -11.93    7.65 176558.32
   2024      05      09      05      22      45     978   -1.41    2.21     1.6 -442.77   15.49   -7.04    7.74 199670.53
   2024      05      09      05      23      46     394   -1.51    1.88    1.87 -442.26   16.25   -5.78     7.7 203118.88
   2024      05      09      05      24      47     425   -1.65    2.02    1.44 -441.15   14.88   -5.06    7.72 184555.01
   2024      05      09      05      25      46     361   -1.33    2.26    1.61 -442.35   12.55    -5.7    7.65 183464.02
   2024      05      09      05      26      47     299    -1.3    2.01    1.91 -441.17   14.62   -8.39    7.62 179512.12
   2024      05      09      05      27      48     841   -1.24    1.79    2.04 -439.38   16.31   -9.25     7.6 187215.09
   2024      05      09      05      28      50     833   -1.03    1.78    2.22 -437.19   17.18   -7.08    7.69 214778.39
   2024      05      09      05      29      46     066   -1.05    1.63    2.26 -442.31    16.1  -10.42     7.6 177524.09
   2024      05      09      05      30      43     745   -1.39    1.82    1.91 -444.87   16.33   -7.93    7.63 161915.62
   2024      05      09      05      31      47     063   -0.71     1.4    2.47 -441.16   16.18   -8.87    7.55 196324.56
   2024      05      09      05      32      47     184   -1.26    1.62    2.05 -441.08   15.23   -4.99    7.53 191240.73
   2024      05      09      05      33      48     267   -1.31    1.57    1.99 -439.84   15.11   -6.37    7.59 202751.78
   2024      05      09      05      34      44     726   -1.11    1.82    2.11 -443.78    13.1   -2.22     7.6 199052.3
   2024      05      09      05      35      41     032   -1.47    1.76    1.85 -447.82   14.01   -1.71     7.6 174350.88
   2024      05      09      05      36      40     298   -0.99    0.64    2.62 -448.31   19.88   -7.59    7.61 183285.67
   2024      05      09      05      37      39     581   -1.04    1.37    2.34 -449.15   18.54    -6.5    7.57 176266.2
   2024      05      09      05      38      41     607   -0.83    1.28    2.49 -446.82   18.04   -7.45    7.56 192723.3
   2024      05      09      05      39      40     118   -1.03     2.0    2.19 -448.58   15.04   -6.11    7.58 175142.26
   2024      05      09      05      40      41     518   -1.13    2.22    1.77 -447.09   11.58   -1.76    7.61 180286.59
   2024      05      09      05      41      44     318    -1.5    1.85    1.87  -443.8   15.44   -3.15    7.63 181701.88
   2024      05      09      05      42      45     386   -1.79    1.58    1.81 -442.55   15.85   -2.75    7.64 168285.12
   2024      05      09      05      43      45     539   -1.71     1.3    2.23 -442.18   18.97   -5.61    7.59 186006.57
   2024      05      09      05      44      45     867   -1.79    0.71    2.16 -441.73   19.48   -6.52    7.61 191034.2
   2024      05      09      05      45      46     890   -1.59    1.67    1.86 -440.73   15.65    -4.3    7.65 189194.96
   2024      05      09      05      46      46     775   -1.85    1.21    2.04 -440.68   18.09    -6.2    7.62 186666.29
   2024      05      09      05      47      45     489   -2.12    0.15    2.02 -441.91   20.59   -6.83    7.53 184716.19
   2024      05      09      05      48      49     450   -2.46    1.18    1.38 -437.65   18.89   -3.63    7.57 199972.47
   2024      05      09      05      49      49     893   -1.84    1.96    1.38 -437.22   16.06   -4.35     7.6 204701.94
   2024      05      09      05      50      46     419   -1.74    1.89    1.43 -440.84   18.11   -4.59    7.58 190567.8
   2024      05      09      05      51      39     458   -0.58    2.73    0.89 -448.81    9.43   -2.49    7.67 170167.73
   2024      05      09      05      52      37     625   -0.23     2.9    0.24 -450.82    9.74    0.12    7.68 164793.13
   2024      05      09      05      53      36     175   -1.25    2.53    0.64 -452.46    7.03   -0.81     7.6 163834.05
   2024      05      09      05      54      42     865   -1.39    2.29    0.89 -444.75   10.82   -2.89    7.47 189844.99
   2024      05      09      05      55      34     610   -0.25    2.85    0.14 -454.17    2.22    0.66    7.55 169347.5
   2024      05      09      05      56      37     321   -0.67    2.63    0.57 -450.97    3.68   -1.35    7.55 169951.52
   2024      05      09      05      57      38     863   -0.43    2.77    0.64 -449.02   11.57   -1.43    7.59 170381.31
   2024      05      09      05      58      39     531   -0.46    2.72    0.11 -448.23    9.54    1.26    7.55 170348.18
   2024      05      09      05      59      36     627   -0.11    2.82   -0.09 -451.52    5.57    2.08    7.59 180312.07
   2024      05      09      06      00      36     035   -0.17    2.83    0.64 -452.11    6.79   -0.42    7.61 181667.61
   2024      05      09      06      01      35     250    -0.1    2.77    0.97 -452.93    6.63    -2.6    7.54 163028.77
   2024      05      09      06      02      39     039   -0.14     2.3    1.68 -448.44     9.8   -5.08    7.59 196007.81
   2024      05      09      06      03      37     144   -0.46    2.39    1.07 -450.56    8.01   -3.58    7.61 174133.09
   2024      05      09      06      04      36     316   -0.33     2.6     0.4 -451.43    8.28   -1.21    7.61 160467.27
   2024      05      09      06      05      37     529    0.02    2.55    0.57 -449.95    8.56   -2.72    7.56 184807.61
   2024      05      09      06      06      35     100   -0.22    2.57    0.58 -452.65    8.41   -2.64    7.59 162380.55
   2024      05      09      06      07      33     983   -0.07    2.71    0.81 -453.85    7.63   -3.77    7.59 167460.16
   2024      05      09      06      08      34     345    0.12    2.34     1.5  -453.3    9.07    -5.7    7.56 175107.37
   2024      05      09      06      09      34     173   -0.18    2.19    1.48 -453.36    10.6   -6.61    7.61 158390.48
   2024      05      09      06      10      38     634   -0.61    2.43    1.33 -448.24    7.99   -4.65    7.49 174578.53
   2024      05      09      06      11      34     703   -0.38    2.42    1.36 -452.64    8.39   -2.58    7.59 165461.45
   2024      05      09      06      12      38     233   -0.42    2.38    1.63 -448.39   11.77   -7.25    7.49 185156.81
   2024      05      09      06      13      39     015   -0.49    2.28    1.72 -447.37   12.41   -8.24    7.53 178852.58
   2024      05      09      06      14      38     181   -0.43    2.14    1.73  -448.3   10.25   -6.44    7.54 161503.13
   2024      05      09      06      15      35     790    0.71    1.71    2.27 -450.73   16.14   -7.66    7.62 172272.34
